country,year,gas_consumption_bcm,region
Portugal,1997,0.1, Europe
Portugal,1998,0.8, Europe
Portugal,1999,2.25, Europe
Portugal,2000,2.31, Europe
Portugal,2001,2.57, Europe
Portugal,2002,3.13, Europe
Portugal,2003,3.02, Europe
Portugal,2004,3.78, Europe
Portugal,2005,4.29, Europe
Portugal,2006,4.12, Europe
Portugal,2007,4.39, Europe
Portugal,2008,4.8, Europe
Portugal,2009,4.77, Europe
Portugal,2010,5.19, Europe
Portugal,2011,5.25, Europe
Portugal,2012,4.56, Europe
Portugal,2013,4.32, Europe
Portugal,2014,4.13, Europe
Portugal,2015,4.82, Europe
Portugal,2016,5.08, Europe
Portugal,2017,6.34, Europe
Portugal,2018,5.85, Europe
Romania,1965,14.05, Europe
Romania,1966,15.15, Europe
Romania,1967,16.7, Europe
Romania,1968,17.67, Europe
Romania,1969,20.52, Europe
Romania,1970,21.33, Europe
Romania,1971,22.8, Europe
Romania,1972,23.15, Europe
Romania,1973,24.46, Europe
Romania,1974,25.24, Europe
Romania,1975,27.42, Europe
Romania,1976,30.23, Europe
Romania,1977,32.02, Europe
Romania,1978,33.1, Europe
Romania,1979,31.9, Europe
Romania,1980,33.13, Europe
Romania,1981,34.81, Europe
Romania,1982,35.4, Europe
Romania,1983,35.26, Europe
Romania,1984,35.12, Europe
Romania,1985,32.66, Europe
Romania,1986,33.25, Europe
Romania,1987,32.65, Europe
Romania,1988,32.75, Europe
Romania,1989,32.62, Europe
Romania,1990,33.54, Europe
Romania,1991,27.68, Europe
Romania,1992,24.65, Europe
Romania,1993,23.7, Europe
Romania,1994,21.58, Europe
Romania,1995,22.38, Europe
Romania,1996,22.58, Europe
Romania,1997,18.54, Europe
Romania,1998,17.43, Europe
Romania,1999,15.97, Europe
Romania,2000,15.91, Europe
Romania,2001,15.33, Europe
Romania,2002,15.85, Europe
Romania,2003,17.13, Europe
Romania,2004,16.21, Europe
Romania,2005,16.19, Europe
Romania,2006,16.51, Europe
Romania,2007,14.84, Europe
Romania,2008,14.14, Europe
Romania,2009,12.3, Europe
Romania,2010,12.55, Europe
Romania,2011,12.92, Europe
Romania,2012,12.53, Europe
Romania,2013,11.44, Europe
Romania,2014,11.04, Europe
Romania,2015,10.37, Europe
Romania,2016,10.49, Europe
Romania,2017,11.19, Europe
Romania,2018,10.87, Europe
Slovakia,1965,0.3, Europe
Slovakia,1966,0.33, Europe
Slovakia,1967,0.4, Europe
Slovakia,1968,0.89, Europe
Slovakia,1969,0.9, Europe
Slovakia,1970,1.21, Europe
Slovakia,1971,1.52, Europe
Slovakia,1972,1.65, Europe
Slovakia,1973,1.82, Europe
Slovakia,1974,2.21, Europe
Slovakia,1975,2.53, Europe
Slovakia,1976,2.8, Europe
Slovakia,1977,3.18, Europe
Slovakia,1978,3.56, Europe
Slovakia,1979,3.68, Europe
Slovakia,1980,2.7, Europe
Slovakia,1981,2.8, Europe
Slovakia,1982,2.92, Europe
Slovakia,1983,3, Europe
Slovakia,1984,3.41, Europe
Slovakia,1985,3.5, Europe
Slovakia,1986,3.75, Europe
Slovakia,1987,3.96, Europe
Slovakia,1988,3.9, Europe
Slovakia,1989,4.41, Europe
Slovakia,1990,5.92, Europe
Slovakia,1991,5.26, Europe
Slovakia,1992,5.79, Europe
Slovakia,1993,5.73, Europe
Slovakia,1994,5.47, Europe
Slovakia,1995,6.07, Europe
Slovakia,1996,6.39, Europe
Slovakia,1997,6.49, Europe
Slovakia,1998,6.59, Europe
Slovakia,1999,6.67, Europe
Slovakia,2000,6.72, Europe
Slovakia,2001,7.17, Europe
Slovakia,2002,6.82, Europe
Slovakia,2003,6.59, Europe
Slovakia,2004,6.39, Europe
Slovakia,2005,6.86, Europe
Slovakia,2006,6.25, Europe
Slovakia,2007,5.92, Europe
Slovakia,2008,6.01, Europe
Slovakia,2009,5.15, Europe
Slovakia,2010,5.82, Europe
Slovakia,2011,5.39, Europe
Slovakia,2012,5.08, Europe
Slovakia,2013,5.6, Europe
Slovakia,2014,4.39, Europe
Slovakia,2015,4.51, Europe
Slovakia,2016,4.53, Europe
Slovakia,2017,4.81, Europe
Slovakia,2018,4.65, Europe
Slovenia,1965,0, Europe
Slovenia,1966,0, Europe
Slovenia,1967,0, Europe
Slovenia,1968,0, Europe
Slovenia,1969,0, Europe
Slovenia,1970,0, Europe
Slovenia,1971,0, Europe
Slovenia,1972,0, Europe
Slovenia,1973,0, Europe
Slovenia,1974,0, Europe
Slovenia,1975,0, Europe
Slovenia,1976,0, Europe
Slovenia,1977,0, Europe
Slovenia,1978,0, Europe
Slovenia,1979,0, Europe
Slovenia,1980,0, Europe
Slovenia,1981,0, Europe
Slovenia,1982,0, Europe
Slovenia,1983,0, Europe
Slovenia,1984,0, Europe
Slovenia,1985,0, Europe
Slovenia,1986,0, Europe
Slovenia,1987,0, Europe
Slovenia,1988,0, Europe
Slovenia,1989,0, Europe
Slovenia,1990,0.89, Europe
Slovenia,1991,0.85, Europe
Slovenia,1992,0.72, Europe
Slovenia,1993,0.71, Europe
Slovenia,1994,0.77, Europe
Slovenia,1995,0.86, Europe
Slovenia,1996,0.87, Europe
Slovenia,1997,0.93, Europe
Slovenia,1998,0.95, Europe
Slovenia,1999,0.99, Europe
Slovenia,2000,0.96, Europe
Slovenia,2001,0.99, Europe
Slovenia,2002,0.95, Europe
Slovenia,2003,1.05, Europe
Slovenia,2004,1.05, Europe
Slovenia,2005,1.08, Europe
Slovenia,2006,1.05, Europe
Slovenia,2007,1.06, Europe
Slovenia,2008,1.02, Europe
Slovenia,2009,0.97, Europe
Slovenia,2010,1, Europe
Slovenia,2011,0.86, Europe
Slovenia,2012,0.83, Europe
Slovenia,2013,0.81, Europe
Slovenia,2014,0.73, Europe
Slovenia,2015,0.77, Europe
Slovenia,2016,0.82, Europe
Slovenia,2017,0.86, Europe
Slovenia,2018,0.85, Europe
Spain,1965,0, Europe
Spain,1966,0, Europe
Spain,1967,0, Europe
Spain,1968,0, Europe
Spain,1969,0.09, Europe
Spain,1970,0.07, Europe
Spain,1971,0.4, Europe
Spain,1972,1.17, Europe
Spain,1973,1.13, Europe
Spain,1974,1.41, Europe
Spain,1975,1.46, Europe
Spain,1976,1.67, Europe
Spain,1977,1.61, Europe
Spain,1978,1.65, Europe
Spain,1979,1.59, Europe
Spain,1980,2.04, Europe
Spain,1981,2.33, Europe
Spain,1982,2.54, Europe
Spain,1983,2.75, Europe
Spain,1984,2.26, Europe
Spain,1985,2.39, Europe
Spain,1986,2.82, Europe
Spain,1987,3.02, Europe
Spain,1988,3.9, Europe
Spain,1989,5, Europe
Spain,1990,5.78, Europe
Spain,1991,6.51, Europe
Spain,1992,6.81, Europe
Spain,1993,6.68, Europe
Spain,1994,7.32, Europe
Spain,1995,8.98, Europe
Spain,1996,10.05, Europe
Spain,1997,13.15, Europe
Spain,1998,13.5, Europe
Spain,1999,15.45, Europe
Spain,2000,17.7, Europe
Spain,2001,19.07, Europe
Spain,2002,21.8, Europe
Spain,2003,24.83, Europe
Spain,2004,29.27, Europe
Spain,2005,34.7, Europe
Spain,2006,36.32, Europe
Spain,2007,36.96, Europe
Spain,2008,40.59, Europe
Spain,2009,36.31, Europe
Spain,2010,36.2, Europe
Spain,2011,33.65, Europe
Spain,2012,33.23, Europe
Spain,2013,30.33, Europe
Spain,2014,27.52, Europe
Spain,2015,28.54, Europe
Spain,2016,29.12, Europe
Spain,2017,31.71, Europe
Spain,2018,31.47, Europe
Sweden,1965,0, Europe
Sweden,1966,0, Europe
Sweden,1967,0, Europe
Sweden,1968,0, Europe
Sweden,1969,0, Europe
Sweden,1970,0, Europe
Sweden,1971,0, Europe
Sweden,1972,0, Europe
Sweden,1973,0, Europe
Sweden,1974,0, Europe
Sweden,1975,0, Europe
Sweden,1976,0, Europe
Sweden,1977,0, Europe
Sweden,1978,0, Europe
Sweden,1979,0, Europe
Sweden,1980,0, Europe
Sweden,1981,0, Europe
Sweden,1982,0, Europe
Sweden,1983,0, Europe
Sweden,1984,0, Europe
Sweden,1985,0.1, Europe
Sweden,1986,0.23, Europe
Sweden,1987,0.33, Europe
Sweden,1988,0.47, Europe
Sweden,1989,0.73, Europe
Sweden,1990,0.67, Europe
Sweden,1991,0.72, Europe
Sweden,1992,0.81, Europe
Sweden,1993,0.88, Europe
Sweden,1994,0.88, Europe
Sweden,1995,0.88, Europe
Sweden,1996,0.94, Europe
Sweden,1997,0.93, Europe
Sweden,1998,0.92, Europe
Sweden,1999,0.92, Europe
Sweden,2000,0.9, Europe
Sweden,2001,1.02, Europe
Sweden,2002,1.04, Europe
Sweden,2003,1.03, Europe
Sweden,2004,1.03, Europe
Sweden,2005,0.98, Europe
Sweden,2006,0.97, Europe
Sweden,2007,1.03, Europe
Sweden,2008,0.93, Europe
Sweden,2009,1.14, Europe
Sweden,2010,1.55, Europe
Sweden,2011,1.25, Europe
Sweden,2012,1.09, Europe
Sweden,2013,1.08, Europe
Sweden,2014,0.92, Europe
Sweden,2015,0.89, Europe
Sweden,2016,0.98, Europe
Sweden,2017,0.79, Europe
Sweden,2018,0.81, Europe
Switzerland,1965,0, Europe
Switzerland,1966,0, Europe
Switzerland,1967,0, Europe
Switzerland,1968,0, Europe
Switzerland,1969,0, Europe
Switzerland,1970,0.04, Europe
Switzerland,1971,0.09, Europe
Switzerland,1972,0.12, Europe
Switzerland,1973,0.16, Europe
Switzerland,1974,0.34, Europe
Switzerland,1975,0.54, Europe
Switzerland,1976,0.57, Europe
Switzerland,1977,0.65, Europe
Switzerland,1978,0.71, Europe
Switzerland,1979,0.79, Europe
Switzerland,1980,0.91, Europe
Switzerland,1981,0.98, Europe
Switzerland,1982,1.03, Europe
Switzerland,1983,1.14, Europe
Switzerland,1984,1.27, Europe
Switzerland,1985,1.33, Europe
Switzerland,1986,1.36, Europe
Switzerland,1987,1.46, Europe
Switzerland,1988,1.47, Europe
Switzerland,1989,1.6, Europe
Switzerland,1990,1.71, Europe
Switzerland,1991,1.92, Europe
Switzerland,1992,2.01, Europe
Switzerland,1993,2.11, Europe
Switzerland,1994,2.09, Europe
Switzerland,1995,2.3, Europe
Switzerland,1996,2.49, Europe
Switzerland,1997,2.4, Europe
Switzerland,1998,2.47, Europe
Switzerland,1999,2.56, Europe
Switzerland,2000,2.55, Europe
Switzerland,2001,2.65, Europe
Switzerland,2002,2.6, Europe
Switzerland,2003,2.75, Europe
Switzerland,2004,2.84, Europe
Switzerland,2005,2.91, Europe
Switzerland,2006,2.83, Europe
Switzerland,2007,2.76, Europe
Switzerland,2008,2.94, Europe
Switzerland,2009,2.82, Europe
Switzerland,2010,3.15, Europe
Switzerland,2011,2.79, Europe
Switzerland,2012,3.06, Europe
Switzerland,2013,3.23, Europe
Switzerland,2014,2.79, Europe
Switzerland,2015,2.99, Europe
Switzerland,2016,3.14, Europe
Switzerland,2017,3.15, Europe
Switzerland,2018,2.99, Europe
Turkey,1965,0, Europe
Turkey,1966,0, Europe
Turkey,1967,0, Europe
Turkey,1968,0, Europe
Turkey,1969,0, Europe
Turkey,1970,0, Europe
Turkey,1971,0, Europe
Turkey,1972,0, Europe
Turkey,1973,0, Europe
Turkey,1974,0, Europe
Turkey,1975,0, Europe
Turkey,1976,0, Europe
Turkey,1977,0, Europe
Turkey,1978,0, Europe
Turkey,1979,0, Europe
Turkey,1980,0, Europe
Turkey,1981,0, Europe
Turkey,1982,0.03, Europe
Turkey,1983,0.04, Europe
Turkey,1984,0.04, Europe
Turkey,1985,0.05, Europe
Turkey,1986,0.4, Europe
Turkey,1987,0.5, Europe
Turkey,1988,1.14, Europe
Turkey,1989,3.02, Europe
Turkey,1990,3.23, Europe
Turkey,1991,3.96, Europe
Turkey,1992,4.33, Europe
Turkey,1993,4.74, Europe
Turkey,1994,5.03, Europe
Turkey,1995,6.5, Europe
Turkey,1996,7.57, Europe
Turkey,1997,9.31, Europe
Turkey,1998,9.83, Europe
Turkey,1999,11.86, Europe
Turkey,2000,13.95, Europe
Turkey,2001,15.35, Europe
Turkey,2002,16.64, Europe
Turkey,2003,20.05, Europe
Turkey,2004,21.17, Europe
Turkey,2005,25.72, Europe
Turkey,2006,29.2, Europe
Turkey,2007,33.89, Europe
Turkey,2008,35.3, Europe
Turkey,2009,33.72, Europe
Turkey,2010,35.82, Europe
Turkey,2011,41.84, Europe
Turkey,2012,43.32, Europe
Turkey,2013,43.97, Europe
Turkey,2014,46.65, Europe
Turkey,2015,45.96, Europe
Turkey,2016,44.5, Europe
Turkey,2017,51.57, Europe
Turkey,2018,47.3, Europe
Ukraine,1965,0, Europe
Ukraine,1966,0, Europe
Ukraine,1967,0, Europe
Ukraine,1968,0, Europe
Ukraine,1969,0, Europe
Ukraine,1970,0, Europe
Ukraine,1971,0, Europe
Ukraine,1972,0, Europe
Ukraine,1973,0, Europe
Ukraine,1974,0, Europe
Ukraine,1975,0, Europe
Ukraine,1976,0, Europe
Ukraine,1977,0, Europe
Ukraine,1978,0, Europe
Ukraine,1979,0, Europe
Ukraine,1980,0, Europe
Ukraine,1981,0, Europe
Ukraine,1982,0, Europe
Ukraine,1983,0, Europe
Ukraine,1984,0, Europe
Ukraine,1985,84.99, Europe
Ukraine,1986,89.7, Europe
Ukraine,1987,91.64, Europe
Ukraine,1988,97.11, Europe
Ukraine,1989,98.17, Europe
Ukraine,1990,120.97, Europe
Ukraine,1991,114.95, Europe
Ukraine,1992,98, Europe
Ukraine,1993,87.93, Europe
Ukraine,1994,76.98, Europe
Ukraine,1995,72.13, Europe
Ukraine,1996,83.66, Europe
Ukraine,1997,75.33, Europe
Ukraine,1998,69.75, Europe
Ukraine,1999,74.1, Europe
Ukraine,2000,74.2, Europe
Ukraine,2001,71.93, Europe
Ukraine,2002,70.79, Europe
Ukraine,2003,72.21, Europe
Ukraine,2004,71.64, Europe
Ukraine,2005,72.21, Europe
Ukraine,2006,70.03, Europe
Ukraine,2007,66.06, Europe
Ukraine,2008,62.75, Europe
Ukraine,2009,48.91, Europe
Ukraine,2010,54.56, Europe
Ukraine,2011,56.13, Europe
Ukraine,2012,51.84, Europe
Ukraine,2013,47.7, Europe
Ukraine,2014,40.32, Europe
Ukraine,2015,31.99, Europe
Ukraine,2016,31.42, Europe
Ukraine,2017,30.19, Europe
Ukraine,2018,30.57, Europe
United Kingdom,1965,0.86, Europe
United Kingdom,1966,0.84, Europe
United Kingdom,1967,1.41, Europe
United Kingdom,1968,3.19, Europe
United Kingdom,1969,6.21, Europe
United Kingdom,1970,11.83, Europe
United Kingdom,1971,19.07, Europe
United Kingdom,1972,27.06, Europe
United Kingdom,1973,29.28, Europe
United Kingdom,1974,35.02, Europe
United Kingdom,1975,36.7, Europe
United Kingdom,1976,38.92, Europe
United Kingdom,1977,41.37, Europe
United Kingdom,1978,42.91, Europe
United Kingdom,1979,47.02, Europe
United Kingdom,1980,46.88, Europe
United Kingdom,1981,47.51, Europe
United Kingdom,1982,47.27, Europe
United Kingdom,1983,49.28, Europe
United Kingdom,1984,50.42, Europe
United Kingdom,1985,54.22, Europe
United Kingdom,1986,55.13, Europe
United Kingdom,1987,56.62, Europe
United Kingdom,1988,53.93, Europe
United Kingdom,1989,52.7, Europe
United Kingdom,1990,54.87, Europe
United Kingdom,1991,59.28, Europe
United Kingdom,1992,58.99, Europe
United Kingdom,1993,67.23, Europe
United Kingdom,1994,69.23, Europe
United Kingdom,1995,73.81, Europe
United Kingdom,1996,85.98, Europe
United Kingdom,1997,88.42, Europe
United Kingdom,1998,91.94, Europe
United Kingdom,1999,97.89, Europe
United Kingdom,2000,101.34, Europe
United Kingdom,2001,100.85, Europe
United Kingdom,2002,99.53, Europe
United Kingdom,2003,99.81, Europe
United Kingdom,2004,101.99, Europe
United Kingdom,2005,99.39, Europe
United Kingdom,2006,94.26, Europe
United Kingdom,2007,95.3, Europe
United Kingdom,2008,97.83, Europe
United Kingdom,2009,91.22, Europe
United Kingdom,2010,98.49, Europe
United Kingdom,2011,81.92, Europe
United Kingdom,2012,76.9, Europe
United Kingdom,2013,76.33, Europe
United Kingdom,2014,70.06, Europe
United Kingdom,2015,72.05, Europe
United Kingdom,2016,81.19, Europe
United Kingdom,2017,78.83, Europe
United Kingdom,2018,78.9, Europe
Iran,1965,0.78, Middle East
Iran,1966,0.82, Middle East
Iran,1967,0.86, Middle East
Iran,1968,0.92, Middle East
Iran,1969,1.08, Middle East
Iran,1970,2.55, Middle East
Iran,1971,2.95, Middle East
Iran,1972,3.38, Middle East
Iran,1973,4.11, Middle East
Iran,1974,4.18, Middle East
Iran,1975,4.26, Middle East
Iran,1976,4.8, Middle East
Iran,1977,4.91, Middle East
Iran,1978,3.8, Middle East
Iran,1979,5.09, Middle East
Iran,1980,4.54, Middle East
Iran,1981,4.93, Middle East
Iran,1982,6.75, Middle East
Iran,1983,7.71, Middle East
Iran,1984,8.98, Middle East
Iran,1985,9.69, Middle East
Iran,1986,9.31, Middle East
Iran,1987,11.39, Middle East
Iran,1988,12.37, Middle East
Iran,1989,15.62, Middle East
Iran,1990,22.8, Middle East
Iran,1991,26.53, Middle East
Iran,1992,30.52, Middle East
Iran,1993,16.51, Middle East
Iran,1994,26.11, Middle East
Iran,1995,31.87, Middle East
Iran,1996,37.48, Middle East
Iran,1997,39.75, Middle East
Iran,1998,46.23, Middle East
Iran,1999,54.97, Middle East
Iran,2000,59.44, Middle East
Iran,2001,66.53, Middle East
Iran,2002,78.22, Middle East
Iran,2003,80.28, Middle East
Iran,2004,93.26, Middle East
Iran,2005,97.05, Middle East
Iran,2006,105.78, Middle East
Iran,2007,118.55, Middle East
Iran,2008,125.79, Middle East
Iran,2009,134.79, Middle East
Iran,2010,144.39, Middle East
Iran,2011,153.19, Middle East
Iran,2012,152.55, Middle East
Iran,2013,153.83, Middle East
Iran,2014,173.4, Middle East
Iran,2015,184.02, Middle East
Iran,2016,196.32, Middle East
Iran,2017,209.94, Middle East
Iran,2018,225.56, Middle East
Iraq,1965,0.47, Middle East
Iraq,1966,0.58, Middle East
Iraq,1967,0.46, Middle East
Iraq,1968,0.46, Middle East
Iraq,1969,0.72, Middle East
Iraq,1970,0.74, Middle East
Iraq,1971,0.88, Middle East
Iraq,1972,0.89, Middle East
Iraq,1973,0.86, Middle East
Iraq,1974,0.79, Middle East
Iraq,1975,1.23, Middle East
Iraq,1976,1.71, Middle East
Iraq,1977,1.12, Middle East
Iraq,1978,1.16, Middle East
Iraq,1979,1.66, Middle East
Iraq,1980,1.22, Middle East
Iraq,1981,0.59, Middle East
Iraq,1982,0.65, Middle East
Iraq,1983,0.45, Middle East
Iraq,1984,0.56, Middle East
Iraq,1985,0.81, Middle East
Iraq,1986,1.47, Middle East
Iraq,1987,3.56, Middle East
Iraq,1988,5.32, Middle East
Iraq,1989,6.13, Middle East
Iraq,1990,3.78, Middle East
Iraq,1991,1.65, Middle East
Iraq,1992,2.16, Middle East
Iraq,1993,2.42, Middle East
Iraq,1994,3.01, Middle East
Iraq,1995,3.01, Middle East
Iraq,1996,3.08, Middle East
Iraq,1997,2.9, Middle East
Iraq,1998,2.8, Middle East
Iraq,1999,3.02, Middle East
Iraq,2000,2.99, Middle East
Iraq,2001,2.62, Middle East
Iraq,2002,2.24, Middle East
Iraq,2003,1.48, Middle East
Iraq,2004,0.95, Middle East
Iraq,2005,1.38, Middle East
Iraq,2006,1.38, Middle East
Iraq,2007,4.54, Middle East
Iraq,2008,6.46, Middle East
Iraq,2009,6.85, Middle East
Iraq,2010,7.14, Middle East
Iraq,2011,6.3, Middle East
Iraq,2012,6.34, Middle East
Iraq,2013,7.07, Middle East
Iraq,2014,7.53, Middle East
Iraq,2015,7.3, Middle East
Iraq,2016,9.9, Middle East
Iraq,2017,12.74, Middle East
Iraq,2018,17.05, Middle East
Israel,1965,0.07, Middle East
Israel,1966,0.1, Middle East
Israel,1967,0.11, Middle East
Israel,1968,0.14, Middle East
Israel,1969,0.14, Middle East
Israel,1970,0.13, Middle East
Israel,1971,0.12, Middle East
Israel,1972,0.12, Middle East
Israel,1973,0.05, Middle East
Israel,1974,0.06, Middle East
Israel,1975,0.06, Middle East
Israel,1976,0.06, Middle East
Israel,1977,0.06, Middle East
Israel,1978,0.05, Middle East
Israel,1979,0.04, Middle East
Israel,1980,0, Middle East
Israel,1981,0, Middle East
Israel,1982,0.04, Middle East
Israel,1983,0.06, Middle East
Israel,1984,0.05, Middle East
Israel,1985,0.05, Middle East
Israel,1986,0.04, Middle East
Israel,1987,0.04, Middle East
Israel,1988,0.04, Middle East
Israel,1989,0.04, Middle East
Israel,1990,0.03, Middle East
Israel,1991,0.03, Middle East
Israel,1992,0.02, Middle East
Israel,1993,0.02, Middle East
Israel,1994,0.02, Middle East
Israel,1995,0.02, Middle East
Israel,1996,0.02, Middle East
Israel,1997,0.02, Middle East
Israel,1998,0.01, Middle East
Israel,1999,0.01, Middle East
Israel,2000,0.01, Middle East
Israel,2001,0.01, Middle East
Israel,2002,0.01, Middle East
Israel,2003,0.01, Middle East
Israel,2004,1.14, Middle East
Israel,2005,1.57, Middle East
Israel,2006,2.19, Middle East
Israel,2007,2.62, Middle East
Israel,2008,3.61, Middle East
Israel,2009,4, Middle East
Israel,2010,5.11, Middle East
Israel,2011,4.75, Middle East
Israel,2012,2.44, Middle East
Israel,2013,6.64, Middle East
Israel,2014,7.25, Middle East
Israel,2015,8.05, Middle East
Israel,2016,9.25, Middle East
Israel,2017,9.89, Middle East
Israel,2018,10.52, Middle East
Kuwait,1965,1.73, Middle East
Kuwait,1966,2.26, Middle East
Kuwait,1967,2.57, Middle East
Kuwait,1968,3.17, Middle East
Kuwait,1969,3.54, Middle East
Kuwait,1970,1.94, Middle East
Kuwait,1971,2, Middle East
Kuwait,1972,2.36, Middle East
Kuwait,1973,2.65, Middle East
Kuwait,1974,2.78, Middle East
Kuwait,1975,3.05, Middle East
Kuwait,1976,3.67, Middle East
Kuwait,1977,4, Middle East
Kuwait,1978,4.48, Middle East
Kuwait,1979,5.94, Middle East
Kuwait,1980,3.87, Middle East
Kuwait,1981,4.45, Middle East
Kuwait,1982,3.49, Middle East
Kuwait,1983,3.83, Middle East
Kuwait,1984,4.16, Middle East
Kuwait,1985,3.99, Middle East
Kuwait,1986,5.44, Middle East
Kuwait,1987,4.54, Middle East
Kuwait,1988,6.5, Middle East
Kuwait,1989,7.75, Middle East
Kuwait,1990,3.98, Middle East
Kuwait,1991,0.48, Middle East
Kuwait,1992,2.49, Middle East
Kuwait,1993,5.15, Middle East
Kuwait,1994,5.67, Middle East
Kuwait,1995,8.81, Middle East
Kuwait,1996,8.84, Middle East
Kuwait,1997,8.81, Middle East
Kuwait,1998,9.02, Middle East
Kuwait,1999,8.25, Middle East
Kuwait,2000,9.12, Middle East
Kuwait,2001,9.03, Middle East
Kuwait,2002,8.27, Middle East
Kuwait,2003,9.5, Middle East
Kuwait,2004,10.36, Middle East
Kuwait,2005,11.69, Middle East
Kuwait,2006,11.79, Middle East
Kuwait,2007,10.7, Middle East
Kuwait,2008,12.07, Middle East
Kuwait,2009,11.85, Middle East
Kuwait,2010,13.98, Middle East
Kuwait,2011,15.86, Middle East
Kuwait,2012,17.53, Middle East
Kuwait,2013,17.77, Middle East
Kuwait,2014,17.87, Middle East
Kuwait,2015,20.32, Middle East
Kuwait,2016,21.15, Middle East
Kuwait,2017,21.03, Middle East
Kuwait,2018,21.78, Middle East
Oman,1965,0, Middle East
Oman,1966,0, Middle East
Oman,1967,0, Middle East
Oman,1968,0, Middle East
Oman,1969,0, Middle East
Oman,1970,0, Middle East
Oman,1971,0, Middle East
Oman,1972,0, Middle East
Oman,1973,0, Middle East
Oman,1974,0, Middle East
Oman,1975,0, Middle East
Oman,1976,0, Middle East
Oman,1977,0, Middle East
Oman,1978,0.3, Middle East
Oman,1979,0.51, Middle East
Oman,1980,0.65, Middle East
Oman,1981,0.76, Middle East
Oman,1982,0.83, Middle East
Oman,1983,1.03, Middle East
Oman,1984,1.3, Middle East
Oman,1985,1.66, Middle East
Oman,1986,1.94, Middle East
Oman,1987,2.17, Middle East
Oman,1988,2.18, Middle East
Oman,1989,2.26, Middle East
Oman,1990,2.45, Middle East
Oman,1991,2.48, Middle East
Oman,1992,2.71, Middle East
Oman,1993,2.6, Middle East
Oman,1994,2.73, Middle East
Oman,1995,3.33, Middle East
Oman,1996,3.64, Middle East
Oman,1997,4.21, Middle East
Oman,1998,4.39, Middle East
Oman,1999,4.7, Middle East
Oman,2000,7.67, Middle East
Oman,2001,8.43, Middle East
Oman,2002,8.83, Middle East
Oman,2003,9.52, Middle East
Oman,2004,8.62, Middle East
Oman,2005,10.78, Middle East
Oman,2006,12.04, Middle East
Oman,2007,12.18, Middle East
Oman,2008,13.36, Middle East
Oman,2009,13.72, Middle East
Oman,2010,16.3, Middle East
Oman,2011,18.11, Middle East
Oman,2012,19.69, Middle East
Oman,2013,21.68, Middle East
Oman,2014,21.26, Middle East
Oman,2015,22.97, Middle East
Oman,2016,22.84, Middle East
Oman,2017,23.28, Middle East
Oman,2018,24.9, Middle East
Other Middle East,1965,0.24, Middle East
Other Middle East,1966,0.28, Middle East
Other Middle East,1967,0.33, Middle East
Other Middle East,1968,0.39, Middle East
Other Middle East,1969,0.46, Middle East
Other Middle East,1970,0.65, Middle East
Other Middle East,1971,0.95, Middle East
Other Middle East,1972,1.18, Middle East
Other Middle East,1973,1.68, Middle East
Other Middle East,1974,2.07, Middle East
Other Middle East,1975,2.18, Middle East
Other Middle East,1976,2.31, Middle East
Other Middle East,1977,2.51, Middle East
Other Middle East,1978,2.75, Middle East
Other Middle East,1979,3.05, Middle East
Other Middle East,1980,2.49, Middle East
Other Middle East,1981,2.32, Middle East
Other Middle East,1982,3.63, Middle East
Other Middle East,1983,3.83, Middle East
Other Middle East,1984,3.99, Middle East
Other Middle East,1985,4.87, Middle East
Other Middle East,1986,5.78, Middle East
Other Middle East,1987,5.62, Middle East
Other Middle East,1988,6.46, Middle East
Other Middle East,1989,7.33, Middle East
Other Middle East,1990,7.79, Middle East
Other Middle East,1991,7.77, Middle East
Other Middle East,1992,8.82, Middle East
Other Middle East,1993,9.31, Middle East
Other Middle East,1994,9.71, Middle East
Other Middle East,1995,10.37, Middle East
Other Middle East,1996,10.76, Middle East
Other Middle East,1997,12.88, Middle East
Other Middle East,1998,14.43, Middle East
Other Middle East,1999,14.69, Middle East
Other Middle East,2000,14.8, Middle East
Other Middle East,2001,15.28, Middle East
Other Middle East,2002,16.19, Middle East
Other Middle East,2003,17.49, Middle East
Other Middle East,2004,16.59, Middle East
Other Middle East,2005,17.27, Middle East
Other Middle East,2006,18.87, Middle East
Other Middle East,2007,19.49, Middle East
Other Middle East,2008,20.72, Middle East
Other Middle East,2009,22.67, Middle East
Other Middle East,2010,25.21, Middle East
Other Middle East,2011,21.92, Middle East
Other Middle East,2012,20.37, Middle East
Other Middle East,2013,20.98, Middle East
Other Middle East,2014,20.94, Middle East
Other Middle East,2015,22.4, Middle East
Other Middle East,2016,23.04, Middle East
Other Middle East,2017,23.39, Middle East
Other Middle East,2018,22.72, Middle East
Qatar,1965,0.08, Middle East
Qatar,1966,0.08, Middle East
Qatar,1967,0.12, Middle East
Qatar,1968,0.53, Middle East
Qatar,1969,0.88, Middle East
Qatar,1970,1.04, Middle East
Qatar,1971,1.04, Middle East
Qatar,1972,1.14, Middle East
Qatar,1973,1.64, Middle East
Qatar,1974,1.34, Middle East
Qatar,1975,2.07, Middle East
Qatar,1976,1.13, Middle East
Qatar,1977,1.61, Middle East
Qatar,1978,1.53, Middle East
Qatar,1979,4.51, Middle East
Qatar,1980,4.91, Middle East
Qatar,1981,4.47, Middle East
Qatar,1982,5.23, Middle East
Qatar,1983,5.42, Middle East
Qatar,1984,6.14, Middle East
Qatar,1985,5.65, Middle East
