country,year,oil_consumption_barrels,region
Vietnam,1973,109.93, Asia Pacific
Vietnam,1974,67.51, Asia Pacific
Vietnam,1975,64.57, Asia Pacific
Vietnam,1976,16.8, Asia Pacific
Vietnam,1977,16.34, Asia Pacific
Vietnam,1978,19.73, Asia Pacific
Vietnam,1979,22.86, Asia Pacific
Vietnam,1980,40.1, Asia Pacific
Vietnam,1981,34.89, Asia Pacific
Vietnam,1982,35.53, Asia Pacific
Vietnam,1983,40.5, Asia Pacific
Vietnam,1984,39.44, Asia Pacific
Vietnam,1985,40.27, Asia Pacific
Vietnam,1986,44.58, Asia Pacific
Vietnam,1987,52.06, Asia Pacific
Vietnam,1988,54.58, Asia Pacific
Vietnam,1989,50.65, Asia Pacific
Vietnam,1990,59.96, Asia Pacific
Vietnam,1991,58.21, Asia Pacific
Vietnam,1992,63.48, Asia Pacific
Vietnam,1993,80.41, Asia Pacific
Vietnam,1994,89.57, Asia Pacific
Vietnam,1995,98.85, Asia Pacific
Vietnam,1996,114.23, Asia Pacific
Vietnam,1997,130.95, Asia Pacific
Vietnam,1998,143.48, Asia Pacific
Vietnam,1999,158.12, Asia Pacific
Vietnam,2000,170.61, Asia Pacific
Vietnam,2001,185.72, Asia Pacific
Vietnam,2002,205.01, Asia Pacific
Vietnam,2003,219.97, Asia Pacific
Vietnam,2004,262.76, Asia Pacific
Vietnam,2005,257.56, Asia Pacific
Vietnam,2006,253.88, Asia Pacific
Vietnam,2007,283.2, Asia Pacific
Vietnam,2008,299.76, Asia Pacific
Vietnam,2009,305.26, Asia Pacific
Vietnam,2010,332.29, Asia Pacific
Vietnam,2011,361.38, Asia Pacific
Vietnam,2012,368.01, Asia Pacific
Vietnam,2013,397.68, Asia Pacific
Vietnam,2014,409.09, Asia Pacific
Vietnam,2015,444.83, Asia Pacific
Vietnam,2016,471.14, Asia Pacific
Vietnam,2017,497.57, Asia Pacific
Vietnam,2018,522.02, Asia Pacific
Azerbaijan,1965,, CIS
Azerbaijan,1966,, CIS
Azerbaijan,1967,, CIS
Azerbaijan,1968,, CIS
Azerbaijan,1969,, CIS
Azerbaijan,1970,, CIS
Azerbaijan,1971,, CIS
Azerbaijan,1972,, CIS
Azerbaijan,1973,, CIS
Azerbaijan,1974,, CIS
Azerbaijan,1975,, CIS
Azerbaijan,1976,, CIS
Azerbaijan,1977,, CIS
Azerbaijan,1978,, CIS
Azerbaijan,1979,, CIS
Azerbaijan,1980,, CIS
Azerbaijan,1981,, CIS
Azerbaijan,1982,, CIS
Azerbaijan,1983,, CIS
Azerbaijan,1984,, CIS
Azerbaijan,1985,160.37, CIS
Azerbaijan,1986,168.14, CIS
Azerbaijan,1987,158.36, CIS
Azerbaijan,1988,161.86, CIS
Azerbaijan,1989,158.36, CIS
Azerbaijan,1990,166.23, CIS
Azerbaijan,1991,160.37, CIS
Azerbaijan,1992,155.91, CIS
Azerbaijan,1993,150.88, CIS
Azerbaijan,1994,140.16, CIS
Azerbaijan,1995,125.52, CIS
Azerbaijan,1996,111.66, CIS
Azerbaijan,1997,106.87, CIS
Azerbaijan,1998,112.22, CIS
Azerbaijan,1999,107.43, CIS
Azerbaijan,2000,119.68, CIS
Azerbaijan,2001,78.75, CIS
Azerbaijan,2002,72.64, CIS
Azerbaijan,2003,83.94, CIS
Azerbaijan,2004,90.53, CIS
Azerbaijan,2005,106.24, CIS
Azerbaijan,2006,96.1, CIS
Azerbaijan,2007,91.07, CIS
Azerbaijan,2008,74.33, CIS
Azerbaijan,2009,72.56, CIS
Azerbaijan,2010,72.2, CIS
Azerbaijan,2011,88.6, CIS
Azerbaijan,2012,92.05, CIS
Azerbaijan,2013,100.75, CIS
Azerbaijan,2014,99.3, CIS
Azerbaijan,2015,99.53, CIS
Azerbaijan,2016,97.85, CIS
Azerbaijan,2017,99.4, CIS
Azerbaijan,2018,98.41, CIS
Belarus,1965,, CIS
Belarus,1966,, CIS
Belarus,1967,, CIS
Belarus,1968,, CIS
Belarus,1969,, CIS
Belarus,1970,, CIS
Belarus,1971,, CIS
Belarus,1972,, CIS
Belarus,1973,, CIS
Belarus,1974,, CIS
Belarus,1975,, CIS
Belarus,1976,, CIS
Belarus,1977,, CIS
Belarus,1978,, CIS
Belarus,1979,, CIS
Belarus,1980,, CIS
Belarus,1981,, CIS
Belarus,1982,, CIS
Belarus,1983,, CIS
Belarus,1984,, CIS
Belarus,1985,491.04, CIS
Belarus,1986,580.65, CIS
Belarus,1987,574.81, CIS
Belarus,1988,555.75, CIS
Belarus,1989,522.22, CIS
Belarus,1990,483.27, CIS
Belarus,1991,467.67, CIS
Belarus,1992,397.51, CIS
Belarus,1993,281.49, CIS
Belarus,1994,228.17, CIS
Belarus,1995,206.48, CIS
Belarus,1996,204.24, CIS
Belarus,1997,179.89, CIS
Belarus,1998,170.1, CIS
Belarus,1999,156.69, CIS
Belarus,2000,156.13, CIS
Belarus,2001,152.39, CIS
Belarus,2002,159.39, CIS
Belarus,2003,163.54, CIS
Belarus,2004,162.25, CIS
Belarus,2005,151.72, CIS
Belarus,2006,176.84, CIS
Belarus,2007,162.99, CIS
Belarus,2008,159.95, CIS
Belarus,2009,181.89, CIS
Belarus,2010,149.88, CIS
Belarus,2011,172.51, CIS
Belarus,2012,211.05, CIS
Belarus,2013,143.77, CIS
Belarus,2014,164.06, CIS
Belarus,2015,139.43, CIS
Belarus,2016,136.76, CIS
Belarus,2017,134.8, CIS
Belarus,2018,136.17, CIS
Kazakhstan,1965,, CIS
Kazakhstan,1966,, CIS
Kazakhstan,1967,, CIS
Kazakhstan,1968,, CIS
Kazakhstan,1969,, CIS
Kazakhstan,1970,, CIS
Kazakhstan,1971,, CIS
Kazakhstan,1972,, CIS
Kazakhstan,1973,, CIS
Kazakhstan,1974,, CIS
Kazakhstan,1975,, CIS
Kazakhstan,1976,, CIS
Kazakhstan,1977,, CIS
Kazakhstan,1978,, CIS
Kazakhstan,1979,, CIS
Kazakhstan,1980,, CIS
Kazakhstan,1981,, CIS
Kazakhstan,1982,, CIS
Kazakhstan,1983,, CIS
Kazakhstan,1984,, CIS
Kazakhstan,1985,421.06, CIS
Kazakhstan,1986,384.11, CIS
Kazakhstan,1987,371.79, CIS
Kazakhstan,1988,372.83, CIS
Kazakhstan,1989,382.04, CIS
Kazakhstan,1990,440.5, CIS
Kazakhstan,1991,444.93, CIS
Kazakhstan,1992,414.88, CIS
Kazakhstan,1993,320, CIS
Kazakhstan,1994,247.1, CIS
Kazakhstan,1995,242.44, CIS
Kazakhstan,1996,204.89, CIS
Kazakhstan,1997,206.98, CIS
Kazakhstan,1998,172.14, CIS
Kazakhstan,1999,143.88, CIS
Kazakhstan,2000,146.9, CIS
Kazakhstan,2001,156.85, CIS
Kazakhstan,2002,151.43, CIS
Kazakhstan,2003,160.37, CIS
Kazakhstan,2004,188.55, CIS
Kazakhstan,2005,193.19, CIS
Kazakhstan,2006,221.01, CIS
Kazakhstan,2007,240.61, CIS
Kazakhstan,2008,240.43, CIS
Kazakhstan,2009,198.14, CIS
Kazakhstan,2010,210.54, CIS
Kazakhstan,2011,242.7, CIS
Kazakhstan,2012,245.05, CIS
Kazakhstan,2013,260.45, CIS
Kazakhstan,2014,261.89, CIS
Kazakhstan,2015,295.01, CIS
Kazakhstan,2016,305.32, CIS
Kazakhstan,2017,317.15, CIS
Kazakhstan,2018,356.54, CIS
Other CIS,1965,, CIS
Other CIS,1966,, CIS
Other CIS,1967,, CIS
Other CIS,1968,, CIS
Other CIS,1969,, CIS
Other CIS,1970,, CIS
Other CIS,1971,, CIS
Other CIS,1972,, CIS
Other CIS,1973,, CIS
Other CIS,1974,, CIS
Other CIS,1975,, CIS
Other CIS,1976,, CIS
Other CIS,1977,, CIS
Other CIS,1978,, CIS
Other CIS,1979,, CIS
Other CIS,1980,, CIS
Other CIS,1981,, CIS
Other CIS,1982,, CIS
Other CIS,1983,, CIS
Other CIS,1984,, CIS
Other CIS,1985,291.47, CIS
Other CIS,1986,277.47, CIS
Other CIS,1987,273.34, CIS
Other CIS,1988,272.82, CIS
Other CIS,1989,260.81, CIS
Other CIS,1990,273.65, CIS
Other CIS,1991,203.58, CIS
Other CIS,1992,161.79, CIS
Other CIS,1993,100.06, CIS
Other CIS,1994,47.06, CIS
Other CIS,1995,45.22, CIS
Other CIS,1996,40.45, CIS
Other CIS,1997,40.24, CIS
Other CIS,1998,39.03, CIS
Other CIS,1999,31.07, CIS
Other CIS,2000,30.25, CIS
Other CIS,2001,32.03, CIS
Other CIS,2002,32.93, CIS
Other CIS,2003,36.2, CIS
Other CIS,2004,39.98, CIS
Other CIS,2005,43.25, CIS
Other CIS,2006,47.29, CIS
Other CIS,2007,56.44, CIS
Other CIS,2008,60.43, CIS
Other CIS,2009,63.48, CIS
Other CIS,2010,62.7, CIS
Other CIS,2011,65.08, CIS
Other CIS,2012,74.57, CIS
Other CIS,2013,78.15, CIS
Other CIS,2014,75.65, CIS
Other CIS,2015,78.38, CIS
Other CIS,2016,85.89, CIS
Other CIS,2017,73.39, CIS
Other CIS,2018,75.58, CIS
Russian Federation,1965,, CIS
Russian Federation,1966,, CIS
Russian Federation,1967,, CIS
Russian Federation,1968,, CIS
Russian Federation,1969,, CIS
Russian Federation,1970,, CIS
Russian Federation,1971,, CIS
Russian Federation,1972,, CIS
Russian Federation,1973,, CIS
Russian Federation,1974,, CIS
Russian Federation,1975,, CIS
Russian Federation,1976,, CIS
Russian Federation,1977,, CIS
Russian Federation,1978,, CIS
Russian Federation,1979,, CIS
Russian Federation,1980,, CIS
Russian Federation,1981,, CIS
Russian Federation,1982,, CIS
Russian Federation,1983,, CIS
Russian Federation,1984,, CIS
Russian Federation,1985,4943.68, CIS
Russian Federation,1986,5006.31, CIS
Russian Federation,1987,5050.79, CIS
Russian Federation,1988,5000.7, CIS
Russian Federation,1989,5111.45, CIS
Russian Federation,1990,5042.28, CIS
Russian Federation,1991,4917.05, CIS
Russian Federation,1992,4698.92, CIS
Russian Federation,1993,3928.36, CIS
Russian Federation,1994,3485.98, CIS
Russian Federation,1995,3058.02, CIS
Russian Federation,1996,2623.98, CIS
Russian Federation,1997,2630.12, CIS
Russian Federation,1998,2489.81, CIS
Russian Federation,1999,2567.8, CIS
Russian Federation,2000,2540.01, CIS
Russian Federation,2001,2627.69, CIS
Russian Federation,2002,2543.55, CIS
Russian Federation,2003,2652.55, CIS
Russian Federation,2004,2619.44, CIS
Russian Federation,2005,2647.33, CIS
Russian Federation,2006,2762.37, CIS
Russian Federation,2007,2780.19, CIS
Russian Federation,2008,2860.95, CIS
Russian Federation,2009,2774.65, CIS
Russian Federation,2010,2877.82, CIS
Russian Federation,2011,3073.76, CIS
Russian Federation,2012,3119.34, CIS
Russian Federation,2013,3133.73, CIS
Russian Federation,2014,3297.78, CIS
Russian Federation,2015,3145.63, CIS
Russian Federation,2016,3216.51, CIS
Russian Federation,2017,3206.78, CIS
Russian Federation,2018,3228.38, CIS
Turkmenistan,1965,, CIS
Turkmenistan,1966,, CIS
Turkmenistan,1967,, CIS
Turkmenistan,1968,, CIS
Turkmenistan,1969,, CIS
Turkmenistan,1970,, CIS
Turkmenistan,1971,, CIS
Turkmenistan,1972,, CIS
Turkmenistan,1973,, CIS
Turkmenistan,1974,, CIS
Turkmenistan,1975,, CIS
Turkmenistan,1976,, CIS
Turkmenistan,1977,, CIS
Turkmenistan,1978,, CIS
Turkmenistan,1979,, CIS
Turkmenistan,1980,, CIS
Turkmenistan,1981,, CIS
Turkmenistan,1982,, CIS
Turkmenistan,1983,, CIS
Turkmenistan,1984,, CIS
Turkmenistan,1985,95.56, CIS
Turkmenistan,1986,69.64, CIS
Turkmenistan,1987,69.64, CIS
Turkmenistan,1988,69.48, CIS
Turkmenistan,1989,69.69, CIS
Turkmenistan,1990,93.35, CIS
Turkmenistan,1991,103.83, CIS
Turkmenistan,1992,97.92, CIS
Turkmenistan,1993,58.84, CIS
Turkmenistan,1994,59.95, CIS
Turkmenistan,1995,54.8, CIS
Turkmenistan,1996,64.1, CIS
Turkmenistan,1997,63.52, CIS
Turkmenistan,1998,82.08, CIS
Turkmenistan,1999,89.41, CIS
Turkmenistan,2000,87.13, CIS
Turkmenistan,2001,84.45, CIS
Turkmenistan,2002,96.38, CIS
Turkmenistan,2003,109.65, CIS
Turkmenistan,2004,109.37, CIS
Turkmenistan,2005,108.97, CIS
Turkmenistan,2006,105.34, CIS
Turkmenistan,2007,111.15, CIS
Turkmenistan,2008,113.6, CIS
Turkmenistan,2009,106.23, CIS
Turkmenistan,2010,117.92, CIS
Turkmenistan,2011,124.63, CIS
Turkmenistan,2012,129.39, CIS
Turkmenistan,2013,137.37, CIS
Turkmenistan,2014,143.28, CIS
Turkmenistan,2015,144.6, CIS
Turkmenistan,2016,142.89, CIS
Turkmenistan,2017,146.5, CIS
Turkmenistan,2018,151.23, CIS
USSR,1965,3313.95, CIS
USSR,1966,3548.82, CIS
USSR,1967,3866.13, CIS
USSR,1968,4107.31, CIS
USSR,1969,4376.25, CIS
USSR,1970,4826.36, CIS
USSR,1971,5126.54, CIS
USSR,1972,5547.12, CIS
USSR,1973,5981.45, CIS
USSR,1974,6587.91, CIS
USSR,1975,6911.79, CIS
USSR,1976,7055.12, CIS
USSR,1977,7375.72, CIS
USSR,1978,7822.33, CIS
USSR,1979,7967.87, CIS
USSR,1980,8338.16, CIS
USSR,1981,8442.13, CIS
USSR,1982,8388.43, CIS
USSR,1983,8273.49, CIS
USSR,1984,8259.46, CIS
USSR,1985,, CIS
USSR,1986,, CIS
USSR,1987,, CIS
USSR,1988,, CIS
USSR,1989,, CIS
USSR,1990,, CIS
USSR,1991,, CIS
USSR,1992,, CIS
USSR,1993,, CIS
USSR,1994,, CIS
USSR,1995,, CIS
USSR,1996,, CIS
USSR,1997,, CIS
USSR,1998,, CIS
USSR,1999,, CIS
USSR,2000,, CIS
USSR,2001,, CIS
USSR,2002,, CIS
USSR,2003,, CIS
USSR,2004,, CIS
USSR,2005,, CIS
USSR,2006,, CIS
USSR,2007,, CIS
USSR,2008,, CIS
USSR,2009,, CIS
USSR,2010,, CIS
USSR,2011,, CIS
USSR,2012,, CIS
USSR,2013,, CIS
USSR,2014,, CIS
USSR,2015,, CIS
USSR,2016,, CIS
USSR,2017,, CIS
USSR,2018,, CIS
Uzbekistan,1965,, CIS
Uzbekistan,1966,, CIS
Uzbekistan,1967,, CIS
Uzbekistan,1968,, CIS
Uzbekistan,1969,, CIS
Uzbekistan,1970,, CIS
Uzbekistan,1971,, CIS
Uzbekistan,1972,, CIS
Uzbekistan,1973,, CIS
Uzbekistan,1974,, CIS
Uzbekistan,1975,, CIS
Uzbekistan,1976,, CIS
Uzbekistan,1977,, CIS
Uzbekistan,1978,, CIS
Uzbekistan,1979,, CIS
Uzbekistan,1980,, CIS
Uzbekistan,1981,, CIS
Uzbekistan,1982,, CIS
Uzbekistan,1983,, CIS
Uzbekistan,1984,, CIS
Uzbekistan,1985,232.47, CIS
Uzbekistan,1986,238.53, CIS
Uzbekistan,1987,226.36, CIS
Uzbekistan,1988,278.57, CIS
Uzbekistan,1989,267.1, CIS
Uzbekistan,1990,202.75, CIS
Uzbekistan,1991,216.52, CIS
Uzbekistan,1992,174.97, CIS
Uzbekistan,1993,181.86, CIS
Uzbekistan,1994,157.95, CIS
Uzbekistan,1995,132.14, CIS
Uzbekistan,1996,129.85, CIS
Uzbekistan,1997,139.18, CIS
Uzbekistan,1998,137.89, CIS
Uzbekistan,1999,141.79, CIS
Uzbekistan,2000,140.83, CIS
Uzbekistan,2001,135.72, CIS
Uzbekistan,2002,133.38, CIS
Uzbekistan,2003,144.97, CIS
Uzbekistan,2004,145.85, CIS
Uzbekistan,2005,103.16, CIS
Uzbekistan,2006,103.01, CIS
Uzbekistan,2007,94.33, CIS
Uzbekistan,2008,92.63, CIS
Uzbekistan,2009,88.74, CIS
Uzbekistan,2010,75.63, CIS
Uzbekistan,2011,70.96, CIS
Uzbekistan,2012,63.49, CIS
Uzbekistan,2013,60.1, CIS
Uzbekistan,2014,56.63, CIS
Uzbekistan,2015,52.69, CIS
Uzbekistan,2016,48.62, CIS
Uzbekistan,2017,54.57, CIS
Uzbekistan,2018,52.36, CIS
Austria,1965,106.65, Europe
Austria,1966,118.21, Europe
Austria,1967,125.65, Europe
Austria,1968,144.32, Europe
Austria,1969,158.69, Europe
Austria,1970,175.71, Europe
Austria,1971,196.21, Europe
Austria,1972,211.86, Europe
Austria,1973,230.4, Europe
Austria,1974,207.13, Europe
Austria,1975,209.78, Europe
Austria,1976,225.93, Europe
Austria,1977,218.23, Europe
Austria,1978,236.52, Europe
Austria,1979,246.08, Europe
Austria,1980,240.06, Europe
Austria,1981,219.22, Europe
Austria,1982,208.7, Europe
Austria,1983,204.03, Europe
Austria,1984,198.31, Europe
Austria,1985,200.06, Europe
Austria,1986,210.22, Europe
Austria,1987,216.69, Europe
Austria,1988,215.32, Europe
Austria,1989,213.58, Europe
Austria,1990,222.87, Europe
Austria,1991,241.02, Europe
Austria,1992,234.36, Europe
Austria,1993,236.88, Europe
Austria,1994,234.29, Europe
Austria,1995,232.59, Europe
Austria,1996,240, Europe
Austria,1997,245.04, Europe
Austria,1998,253.8, Europe
Austria,1999,249.98, Europe
Austria,2000,243.02, Europe
Austria,2001,263.66, Europe
Austria,2002,270.12, Europe
Austria,2003,291.73, Europe
Austria,2004,283.48, Europe
Austria,2005,283.6, Europe
Austria,2006,288.72, Europe
Austria,2007,273.23, Europe
Austria,2008,272.16, Europe
Austria,2009,262.47, Europe
Austria,2010,274.99, Europe
Austria,2011,258.81, Europe
Austria,2012,257.7, Europe
Austria,2013,262.26, Europe
Austria,2014,255.15, Europe
Austria,2015,256.27, Europe
Austria,2016,260.7, Europe
Austria,2017,265.38, Europe
Austria,2018,271.92, Europe
Belgium,1965,312.11, Europe
Belgium,1966,318.67, Europe
Belgium,1967,350.4, Europe
Belgium,1968,405.1, Europe
Belgium,1969,468.29, Europe
Belgium,1970,511.71, Europe
Belgium,1971,525.21, Europe
