country,year,primary_energy_consumption,region
Algeria,1965,2.12, Africa
Algeria,1966,2.56, Africa
Algeria,1967,2.42, Africa
Algeria,1968,2.59, Africa
Algeria,1969,2.87, Africa
Algeria,1970,3.15, Africa
Algeria,1971,3.41, Africa
Algeria,1972,3.83, Africa
Algeria,1973,4.56, Africa
Algeria,1974,5.05, Africa
Algeria,1975,6.04, Africa
Algeria,1976,7.05, Africa
Algeria,1977,7.75, Africa
Algeria,1978,9.74, Africa
Algeria,1979,12.76, Africa
Algeria,1980,15.22, Africa
Algeria,1981,18.49, Africa
Algeria,1982,21.32, Africa
Algeria,1983,23.29, Africa
Algeria,1984,22.36, Africa
Algeria,1985,22.54, Africa
Algeria,1986,23.85, Africa
Algeria,1987,24.51, Africa
Algeria,1988,26.26, Africa
Algeria,1989,25.54, Africa
Algeria,1990,27.08, Africa
Algeria,1991,26.83, Africa
Algeria,1992,27.53, Africa
Algeria,1993,25.61, Africa
Algeria,1994,25.96, Africa
Algeria,1995,26.92, Africa
Algeria,1996,26.64, Africa
Algeria,1997,25.61, Africa
Algeria,1998,26.51, Africa
Algeria,1999,26.77, Africa
Algeria,2000,25.79, Africa
Algeria,2001,26.72, Africa
Algeria,2002,27.68, Africa
Algeria,2003,28.96, Africa
Algeria,2004,30.07, Africa
Algeria,2005,31.48, Africa
Algeria,2006,32.6, Africa
Algeria,2007,34.36, Africa
Algeria,2008,36.41, Africa
Algeria,2009,38.59, Africa
Algeria,2010,37.61, Africa
Algeria,2011,39.93, Africa
Algeria,2012,43.65, Africa
Algeria,2013,46.17, Africa
Algeria,2014,50.35, Africa
Algeria,2015,53.1, Africa
Algeria,2016,53.04, Africa
Algeria,2017,53.13, Africa
Algeria,2018,56.71, Africa
Eastern Africa,1965,9.6, Africa
Eastern Africa,1966,10.19, Africa
Eastern Africa,1967,10.67, Africa
Eastern Africa,1968,11.14, Africa
Eastern Africa,1969,11.5, Africa
Eastern Africa,1970,12.6, Africa
Eastern Africa,1971,13.44, Africa
Eastern Africa,1972,14.31, Africa
Eastern Africa,1973,14.86, Africa
Eastern Africa,1974,15.43, Africa
Eastern Africa,1975,15.19, Africa
Eastern Africa,1976,15.7, Africa
Eastern Africa,1977,15.96, Africa
Eastern Africa,1978,15.45, Africa
Eastern Africa,1979,15.79, Africa
Eastern Africa,1980,16.02, Africa
Eastern Africa,1981,15.78, Africa
Eastern Africa,1982,15.67, Africa
Eastern Africa,1983,15.33, Africa
Eastern Africa,1984,15.4, Africa
Eastern Africa,1985,16.02, Africa
Eastern Africa,1986,16.87, Africa
Eastern Africa,1987,16.96, Africa
Eastern Africa,1988,18.35, Africa
Eastern Africa,1989,18.6, Africa
Eastern Africa,1990,20.92, Africa
Eastern Africa,1991,19.91, Africa
Eastern Africa,1992,19.56, Africa
Eastern Africa,1993,20.85, Africa
Eastern Africa,1994,20.98, Africa
Eastern Africa,1995,21.37, Africa
Eastern Africa,1996,21.48, Africa
Eastern Africa,1997,22.33, Africa
Eastern Africa,1998,23.71, Africa
Eastern Africa,1999,24.2, Africa
Eastern Africa,2000,24.5, Africa
Eastern Africa,2001,26.39, Africa
Eastern Africa,2002,27.08, Africa
Eastern Africa,2003,26.79, Africa
Eastern Africa,2004,29.03, Africa
Eastern Africa,2005,30.08, Africa
Eastern Africa,2006,31.2, Africa
Eastern Africa,2007,32.68, Africa
Eastern Africa,2008,32.48, Africa
Eastern Africa,2009,34.28, Africa
Eastern Africa,2010,37.27, Africa
Eastern Africa,2011,39.28, Africa
Eastern Africa,2012,39.99, Africa
Eastern Africa,2013,43.51, Africa
Eastern Africa,2014,48.1, Africa
Eastern Africa,2015,50.29, Africa
Eastern Africa,2016,49.54, Africa
Eastern Africa,2017,52.03, Africa
Eastern Africa,2018,54.1, Africa
Egypt,1965,7.83, Africa
Egypt,1966,8.24, Africa
Egypt,1967,7.05, Africa
Egypt,1968,7.58, Africa
Egypt,1969,6.2, Africa
Egypt,1970,7.73, Africa
Egypt,1971,7.94, Africa
Egypt,1972,8.82, Africa
Egypt,1973,8.33, Africa
Egypt,1974,9.47, Africa
Egypt,1975,10.5, Africa
Egypt,1976,12.54, Africa
Egypt,1977,13.59, Africa
Egypt,1978,14.37, Africa
Egypt,1979,15.73, Africa
Egypt,1980,17.96, Africa
Egypt,1981,20.44, Africa
Egypt,1982,22.84, Africa
Egypt,1983,24.8, Africa
Egypt,1984,27, Africa
Egypt,1985,28.02, Africa
Egypt,1986,28.7, Africa
Egypt,1987,30.07, Africa
Egypt,1988,30.98, Africa
Egypt,1989,32.73, Africa
Egypt,1990,33.81, Africa
Egypt,1991,34.25, Africa
Egypt,1992,34.21, Africa
Egypt,1993,34.57, Africa
Egypt,1994,35.23, Africa
Egypt,1995,37.33, Africa
Egypt,1996,39.34, Africa
Egypt,1997,40.99, Africa
Egypt,1998,42.68, Africa
Egypt,1999,45.69, Africa
Egypt,2000,48.44, Africa
Egypt,2001,51.05, Africa
Egypt,2002,51.86, Africa
Egypt,2003,55.03, Africa
Egypt,2004,57.63, Africa
Egypt,2005,60.5, Africa
Egypt,2006,63.52, Africa
Egypt,2007,67.27, Africa
Egypt,2008,71.7, Africa
Egypt,2009,74.56, Africa
Egypt,2010,78.44, Africa
Egypt,2011,79.67, Africa
Egypt,2012,83.75, Africa
Egypt,2013,83.16, Africa
Egypt,2014,82.97, Africa
Egypt,2015,85.29, Africa
Egypt,2016,89.94, Africa
Egypt,2017,92.62, Africa
Egypt,2018,94.53, Africa
Middle Africa,1965,2.91, Africa
Middle Africa,1966,3, Africa
Middle Africa,1967,3.14, Africa
Middle Africa,1968,3.33, Africa
Middle Africa,1969,3.5, Africa
Middle Africa,1970,3.65, Africa
Middle Africa,1971,4.22, Africa
Middle Africa,1972,4.38, Africa
Middle Africa,1973,4.89, Africa
Middle Africa,1974,5.07, Africa
Middle Africa,1975,4.75, Africa
Middle Africa,1976,4.7, Africa
Middle Africa,1977,4.96, Africa
Middle Africa,1978,5.52, Africa
Middle Africa,1979,5.6, Africa
Middle Africa,1980,5.83, Africa
Middle Africa,1981,6.2, Africa
Middle Africa,1982,5.99, Africa
Middle Africa,1983,6.63, Africa
Middle Africa,1984,6.28, Africa
Middle Africa,1985,7.04, Africa
Middle Africa,1986,7, Africa
Middle Africa,1987,7.16, Africa
Middle Africa,1988,7.53, Africa
Middle Africa,1989,7.9, Africa
Middle Africa,1990,7.31, Africa
Middle Africa,1991,6.87, Africa
Middle Africa,1992,7.03, Africa
Middle Africa,1993,7.04, Africa
Middle Africa,1994,6.84, Africa
Middle Africa,1995,7.02, Africa
Middle Africa,1996,7.07, Africa
Middle Africa,1997,7.05, Africa
Middle Africa,1998,6.79, Africa
Middle Africa,1999,7.09, Africa
Middle Africa,2000,7.74, Africa
Middle Africa,2001,8.73, Africa
Middle Africa,2002,9.25, Africa
Middle Africa,2003,10.07, Africa
Middle Africa,2004,11.3, Africa
Middle Africa,2005,11.34, Africa
Middle Africa,2006,12.5, Africa
Middle Africa,2007,12.83, Africa
Middle Africa,2008,14.53, Africa
Middle Africa,2009,15.45, Africa
Middle Africa,2010,16.64, Africa
Middle Africa,2011,18.09, Africa
Middle Africa,2012,18.45, Africa
Middle Africa,2013,19.69, Africa
Middle Africa,2014,20.71, Africa
Middle Africa,2015,20.16, Africa
Middle Africa,2016,21.05, Africa
Middle Africa,2017,21.86, Africa
Middle Africa,2018,22.89, Africa
Morocco,1965,1.54, Africa
Morocco,1966,1.95, Africa
Morocco,1967,2.07, Africa
Morocco,1968,2.26, Africa
Morocco,1969,2.48, Africa
Morocco,1970,2.57, Africa
Morocco,1971,2.74, Africa
Morocco,1972,2.96, Africa
Morocco,1973,3.3, Africa
Morocco,1974,3.53, Africa
Morocco,1975,3.61, Africa
Morocco,1976,3.91, Africa
Morocco,1977,4.39, Africa
Morocco,1978,4.68, Africa
Morocco,1979,5.11, Africa
Morocco,1980,5.18, Africa
Morocco,1981,5.05, Africa
Morocco,1982,5.16, Africa
Morocco,1983,5.34, Africa
Morocco,1984,5.48, Africa
Morocco,1985,5.6, Africa
Morocco,1986,5.79, Africa
Morocco,1987,5.96, Africa
Morocco,1988,6.29, Africa
Morocco,1989,6.92, Africa
Morocco,1990,7.08, Africa
Morocco,1991,7.17, Africa
Morocco,1992,8.04, Africa
Morocco,1993,8.14, Africa
Morocco,1994,8.96, Africa
Morocco,1995,8.79, Africa
Morocco,1996,9.16, Africa
Morocco,1997,9.52, Africa
Morocco,1998,9.77, Africa
Morocco,1999,10.17, Africa
Morocco,2000,10.08, Africa
Morocco,2001,10.88, Africa
Morocco,2002,11.16, Africa
Morocco,2003,11.18, Africa
Morocco,2004,12.73, Africa
Morocco,2005,13.83, Africa
Morocco,2006,14.11, Africa
Morocco,2007,13.98, Africa
Morocco,2008,15.43, Africa
Morocco,2009,15.03, Africa
Morocco,2010,16.67, Africa
Morocco,2011,17.52, Africa
Morocco,2012,17.83, Africa
Morocco,2013,18.3, Africa
Morocco,2014,18.57, Africa
Morocco,2015,18.9, Africa
Morocco,2016,19.11, Africa
Morocco,2017,20.02, Africa
Morocco,2018,21, Africa
Other Northern Africa,1965,1.51, Africa
Other Northern Africa,1966,1.65, Africa
Other Northern Africa,1967,1.76, Africa
Other Northern Africa,1968,2, Africa
Other Northern Africa,1969,2.24, Africa
Other Northern Africa,1970,2.65, Africa
Other Northern Africa,1971,2.45, Africa
Other Northern Africa,1972,3.1, Africa
Other Northern Africa,1973,4.22, Africa
Other Northern Africa,1974,4.63, Africa
Other Northern Africa,1975,5.18, Africa
Other Northern Africa,1976,6.07, Africa
Other Northern Africa,1977,6.89, Africa
Other Northern Africa,1978,7.67, Africa
Other Northern Africa,1979,9.98, Africa
Other Northern Africa,1980,10.38, Africa
Other Northern Africa,1981,11.07, Africa
Other Northern Africa,1982,11.34, Africa
Other Northern Africa,1983,11.93, Africa
Other Northern Africa,1984,11.83, Africa
Other Northern Africa,1985,13.31, Africa
Other Northern Africa,1986,13.63, Africa
Other Northern Africa,1987,15.1, Africa
Other Northern Africa,1988,15.34, Africa
Other Northern Africa,1989,16.53, Africa
Other Northern Africa,1990,16.16, Africa
Other Northern Africa,1991,16.03, Africa
Other Northern Africa,1992,16.06, Africa
Other Northern Africa,1993,17.05, Africa
Other Northern Africa,1994,18.55, Africa
Other Northern Africa,1995,19.56, Africa
Other Northern Africa,1996,20.05, Africa
Other Northern Africa,1997,20.9, Africa
Other Northern Africa,1998,21.76, Africa
Other Northern Africa,1999,21.52, Africa
Other Northern Africa,2000,23.17, Africa
Other Northern Africa,2001,23.67, Africa
Other Northern Africa,2002,23.44, Africa
Other Northern Africa,2003,24.23, Africa
Other Northern Africa,2004,26.16, Africa
Other Northern Africa,2005,26.85, Africa
Other Northern Africa,2006,26.93, Africa
Other Northern Africa,2007,26.16, Africa
Other Northern Africa,2008,27.44, Africa
Other Northern Africa,2009,29.2, Africa
Other Northern Africa,2010,29.94, Africa
Other Northern Africa,2011,21.59, Africa
Other Northern Africa,2012,25.75, Africa
Other Northern Africa,2013,27.83, Africa
Other Northern Africa,2014,27.39, Africa
Other Northern Africa,2015,24, Africa
Other Northern Africa,2016,23.11, Africa
Other Northern Africa,2017,24.45, Africa
Other Northern Africa,2018,25.45, Africa
Other Southern Africa,1965,0.38, Africa
Other Southern Africa,1966,0.42, Africa
Other Southern Africa,1967,0.45, Africa
Other Southern Africa,1968,0.5, Africa
Other Southern Africa,1969,0.51, Africa
Other Southern Africa,1970,0.55, Africa
Other Southern Africa,1971,0.56, Africa
Other Southern Africa,1972,0.61, Africa
Other Southern Africa,1973,0.62, Africa
Other Southern Africa,1974,0.66, Africa
Other Southern Africa,1975,0.67, Africa
Other Southern Africa,1976,0.73, Africa
Other Southern Africa,1977,0.71, Africa
Other Southern Africa,1978,0.73, Africa
Other Southern Africa,1979,0.74, Africa
Other Southern Africa,1980,0.78, Africa
Other Southern Africa,1981,0.93, Africa
Other Southern Africa,1982,0.95, Africa
Other Southern Africa,1983,0.9, Africa
Other Southern Africa,1984,0.93, Africa
Other Southern Africa,1985,1.06, Africa
Other Southern Africa,1986,1.1, Africa
Other Southern Africa,1987,1.14, Africa
Other Southern Africa,1988,1.23, Africa
Other Southern Africa,1989,1.33, Africa
Other Southern Africa,1990,1.74, Africa
Other Southern Africa,1991,2.13, Africa
Other Southern Africa,1992,2.28, Africa
Other Southern Africa,1993,2.32, Africa
Other Southern Africa,1994,2.38, Africa
Other Southern Africa,1995,2.57, Africa
Other Southern Africa,1996,2.48, Africa
Other Southern Africa,1997,2.55, Africa
Other Southern Africa,1998,2.82, Africa
Other Southern Africa,1999,3.01, Africa
Other Southern Africa,2000,3.12, Africa
Other Southern Africa,2001,3.2, Africa
Other Southern Africa,2002,3.2, Africa
Other Southern Africa,2003,3.2, Africa
Other Southern Africa,2004,3.21, Africa
Other Southern Africa,2005,3.45, Africa
Other Southern Africa,2006,3.4, Africa
Other Southern Africa,2007,3.54, Africa
Other Southern Africa,2008,3.69, Africa
Other Southern Africa,2009,3.81, Africa
Other Southern Africa,2010,3.49, Africa
Other Southern Africa,2011,3.75, Africa
Other Southern Africa,2012,4.17, Africa
Other Southern Africa,2013,4.34, Africa
Other Southern Africa,2014,4.7, Africa
Other Southern Africa,2015,4.81, Africa
Other Southern Africa,2016,4.87, Africa
Other Southern Africa,2017,5.16, Africa
Other Southern Africa,2018,5.03, Africa
South Africa,1965,30.45, Africa
South Africa,1966,30.64, Africa
South Africa,1967,31.91, Africa
South Africa,1968,33.67, Africa
South Africa,1969,34.67, Africa
South Africa,1970,36.23, Africa
South Africa,1971,39.03, Africa
South Africa,1972,40.3, Africa
South Africa,1973,43.18, Africa
South Africa,1974,44.6, Africa
South Africa,1975,47.55, Africa
South Africa,1976,49.61, Africa
South Africa,1977,50.83, Africa
South Africa,1978,50.33, Africa
South Africa,1979,52, Africa
South Africa,1980,55.51, Africa
South Africa,1981,64.61, Africa
South Africa,1982,69.51, Africa
South Africa,1983,70.44, Africa
South Africa,1984,76.92, Africa
South Africa,1985,78.53, Africa
South Africa,1986,79.91, Africa
South Africa,1987,81.23, Africa
South Africa,1988,89.35, Africa
South Africa,1989,85.34, Africa
South Africa,1990,88.36, Africa
South Africa,1991,87.68, Africa
South Africa,1992,88.12, Africa
South Africa,1993,88.02, Africa
South Africa,1994,91.74, Africa
South Africa,1995,95.87, Africa
South Africa,1996,97.75, Africa
South Africa,1997,99.93, Africa
South Africa,1998,98.16, Africa
South Africa,1999,101.53, Africa
South Africa,2000,101.64, Africa
South Africa,2001,102.21, Africa
South Africa,2002,99.55, Africa
South Africa,2003,107.91, Africa
South Africa,2004,117.79, Africa
South Africa,2005,111.61, Africa
South Africa,2006,113.87, Africa
South Africa,2007,116.94, Africa
South Africa,2008,125.4, Africa
South Africa,2009,125.07, Africa
South Africa,2010,126.34, Africa
South Africa,2011,124.61, Africa
South Africa,2012,122.74, Africa
South Africa,2013,123.21, Africa
South Africa,2014,124.79, Africa
South Africa,2015,121.86, Africa
South Africa,2016,123.88, Africa
South Africa,2017,121.81, Africa
South Africa,2018,121.51, Africa
Western Africa,1965,4.8, Africa
Western Africa,1966,5.19, Africa
Western Africa,1967,5.07, Africa
Western Africa,1968,4.94, Africa
Western Africa,1969,5.51, Africa
Western Africa,1970,6.18, Africa
Western Africa,1971,8.01, Africa
Western Africa,1972,8.66, Africa
Western Africa,1973,9.55, Africa
Western Africa,1974,9.79, Africa
Western Africa,1975,10.5, Africa
Western Africa,1976,12.86, Africa
Western Africa,1977,13.95, Africa
Western Africa,1978,15.13, Africa
Western Africa,1979,17.1, Africa
Western Africa,1980,18.29, Africa
Western Africa,1981,19.28, Africa
Western Africa,1982,20.1, Africa
Western Africa,1983,18.96, Africa
Western Africa,1984,17.55, Africa
Western Africa,1985,18.58, Africa
Western Africa,1986,18.27, Africa
Western Africa,1987,19.1, Africa
Western Africa,1988,20.4, Africa
Western Africa,1989,21.48, Africa
Western Africa,1990,20.87, Africa
Western Africa,1991,22.25, Africa
Western Africa,1992,24.05, Africa
Western Africa,1993,24.19, Africa
Western Africa,1994,23.86, Africa
Western Africa,1995,24.56, Africa
Western Africa,1996,26.59, Africa
Western Africa,1997,26.48, Africa
Western Africa,1998,27.05, Africa
Western Africa,1999,27.11, Africa
Western Africa,2000,28.94, Africa
Western Africa,2001,31.44, Africa
Western Africa,2002,34.31, Africa
Western Africa,2003,34, Africa
Western Africa,2004,35.18, Africa
Western Africa,2005,36.39, Africa
Western Africa,2006,33.34, Africa
Western Africa,2007,35.67, Africa
Western Africa,2008,38.35, Africa
Western Africa,2009,35.99, Africa
Western Africa,2010,37.44, Africa
Western Africa,2011,40.88, Africa
Western Africa,2012,42.9, Africa
Western Africa,2013,43.51, Africa
Western Africa,2014,45, Africa
Western Africa,2015,51.68, Africa
Western Africa,2016,54.88, Africa
